Date,Open,High,Low,Close,Adj Close,Volume
2/10/2022,25.049999,26.41,25.02,25.35,25.35,54337700
2/11/2022,24.99,25.68,23.700001,24.1,24.1,47870100
2/14/2022,23.76,24.540001,23.34,23.790001,23.790001,41441600
2/15/2022,24.309999,25.84,24.200001,25.790001,25.790001,47215200
2/16/2022,25.4,25.84,25.049999,25.610001,25.610001,32627200
2/17/2022,25.24,26.27,24.65,24.719999,24.719999,34541600
2/18/2022,24.780001,24.790001,22.74,23.209999,23.209999,52112700
2/22/2022,22.360001,22.959999,21.32,21.77,21.77,56038200
2/23/2022,22.02,22.5,20.450001,20.459999,20.459999,49465100
2/24/2022,18.5,21.309999,18.469999,21.219999,21.219999,77198400
2/25/2022,21.33,21.57,20.190001,20.940001,20.940001,56994000
2/28/2022,21.43,23.15,20.940001,22.84,22.84,83996600
3/1/2022,22.559999,23.35,21.73,21.870001,21.870001,50402000
3/2/2022,21.9,22.209999,20.629999,21.77,21.77,47212000
3/3/2022,21.73,21.809999,19.719999,19.879999,19.879999,69419400
3/4/2022,20.09,20.290001,18.549999,18.629999,18.629999,68403300
3/7/2022,18.85,20.030001,18.040001,18.120001,18.120001,79649600
3/8/2022,18.23,18.75,17.58,17.98,17.98,74932400
3/9/2022,18.559999,20.549999,18.51,20.17,20.17,84306700
3/10/2022,19,19.1,17.219999,17.77,17.77,105883600
3/11/2022,18.110001,18.129999,16.07,16.07,16.07,93265200
3/14/2022,15.09,15.74,13.82,14.1,14.1,115290300
3/15/2022,13.48,15.35,13.01,14.93,14.93,139771600
